text,label,sentiment
"You made me work at that a little too hard.  Next time, could you provide a link to the algorithm that you're using, or at least give us the name of the algorithm?",0,Impolite
"After rereading the second code fragment, I changed my assumption to O(N) * O(N-1) instead of O(N) * O(N+1) because the nested loop gets iterated one less time than the first loop, is this correct? So it would be O(N(N-1)) == O(N^2-N) == O(N^2)?",2,Polite
Wow that's old! What do you think of <url>?,0,Impolite
"The link to Sciencedude by Gary Robbins: Obituary of Joel Hedgpeth, which I believe you added, no longer includes the obituary.  Can you up-date the link?",1,Neutral
Same here. @germanus Can you provide more information?,0,Impolite
"+1 timely question, but you might clarify ""practical in the real world within the next two years"": it exists, can be used for many of the tasks that perl5 is useful for, has lots of nice improvements (rules being my favourite), and does look on track for release in tha time.  So what's your threshold?",2,Polite
Transmission monitoring already existed as an answer. Could you please describe more the iTunes watched folder function?,1,Neutral
I'm inclined to think that something is shelling out an `http://` address request. Is Firefox your default browser?,1,Neutral
Huh? A downvote? What for?,0,Impolite
@ yoda ...Done ! i edited it :) hey are you personally good at image processing in matlab ?,2,Polite
Nice photo!  Could you help answer a question (<url>) at the Reference Desk related to the picture?,2,Polite
you will certainly find something on the spec. Have you tried?,0,Impolite
"This is a philosophical question, not a physics question.  Maybe there's also a Philosophy Stack Exchange?",2,Polite
"@Joel, I don't have this problem here either (Android 2.2 on HTC EVO).  Is it simply remembering a previous URL?",0,Impolite
"sorry guys, i actually don't really know what acceptance that you guys mentioned. Can you guys explain please?",2,Polite
What does 'N.B.' stand for?,2,Polite
"What comes up to me,do the images come from exactly the *same* domain as the the application? Or a different domain?",1,Neutral
"Just checked; no such animal. How much alteration would I need to dou2014would a computer-gen silhouette be enough, or would I need to hand-draw and scan a silhouette?",1,Neutral
"@JavadocMD you are correct, I must have missed that.  This brings up a larger issue: if your question is part of another question, but was not answered as part of that question, should you cut a new question?",1,Neutral
Google searches really should help you get most of what you need.  What are you learning if you're just asking people for code?,0,Impolite
It needs to be redirected anyone can do that. Is there any information that is in the article that is not in <url>?,1,Neutral
"@George, will this work in Fedora 15 under the new Gnome 3? Is it in the repositories?",2,Polite
Just move <url> to <url>. And shouldn't the clean-up parameter be added to <url> also to make it work?,0,Impolite
@delnan: thank you. Do these work under `Ubuntu`?,2,Polite
any code? or do we have to guess at how you did it?,0,Impolite
Could you please elaborate on the problem ? What is happening when you try to access some https site ?,0,Impolite
Are you looking for a C program that you can invoke from the command line and that sets the current directory? Or you want to set the current directory within the C program?,2,Polite
"I could swear that a similar question has been dealt with here, but I can't seem to find it.  Anyone able to?",2,Polite
"The Italian and English rules are different from the Spanish. But if you think about it, would it make sense to list every reserve player who makes a first team appearance?",1,Neutral
"I actually know nothing about karate, but you look to be doing a good job with your work, and I'm just here to say sorry really that some of your articles got deleted. Which artiles got deleted?",2,Polite
"Hi, I see you were involved in creating the ship infobox. Would you be interested in creating an infobox for windmills so that I could use it on individual windmill articles?",2,Polite
"Please elaborate on ""doesn't seem to be accurately answered"". What did you try and what happened when you did?",0,Impolite
"@probabilityislogic Sorry I don't follow. What do you mean ""get the probability that X = x""?",1,Neutral
"Oh by the way I do drugs too, so we should get along together!  Friends?",1,Neutral
"What are your requirements? Is LALR(1) not sufficient for you, and if so, in what ways?",1,Neutral
If that's really your code... looks like you're going to end up with a ton of HTML UL elements with the same ID of 'day'.  Does your real code actually output one UL with multiple LI children?,1,Neutral
large as in 10^6 or large as in 10^12 ?  Are there any bounds on the end points of the range which includes all the intervals ?,2,Polite
i keep coming back to look at this and see if you updated... there's a bounty sitting on this... and i realize... this is not a question. maybe if it were someone could claim the bounty?,1,Neutral
"Correct me if i'm wrong, but isn't that ''also'' -- now -- an egregious violation of WP:NPA? As in: casually making false statements?",1,Neutral
Has it crashed before? How often does it crash?,2,Polite
"It's not clear to me what you're trying to ask, or what problem you're trying to solve. Are you trying to figure out what algorithms google, twitter and facebook are using, or are you trying to understand some algorithms better?",2,Polite
"Hello Glacier109, I am contacting you because in golf they put Money not Winnings as the standard on most leaderboards used at the end of tournaments.  I am just wondering why you selected the word winnings?",0,Impolite
